No.,Time,Source,Destination,Protocol,Length,Info,Clasificacion_MLP,Clasificacion_RF,Confianza_MLP,Confianza_RF
910,15.249208,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,437,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 929b07e0._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR MacBook Air de Juanito._companion-link._tcp.local",Sospechoso,Sospechoso,47.4%,100.0%
911,15.250127,fe80::b425:46ff:fe52:3f96,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,48.9%,100.0%
912,15.250127,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.17? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.5%,100.0%
913,15.250127,fe80::e005:9ff:febe:8fce,ff02::2,ICMPv6,70,Router Solicitation from e2:05:09:be:8f:ce,Sospechoso,Sospechoso,49.2%,100.0%
914,15.270355,8.8.8.8,10.157.69.106,DNS,117,Standard query response 0xe95c A chrome.cloudflare-dns.com A 172.64.41.3 A 162.159.61.3,Normal,Normal,41.8%,100.0%
915,15.270355,8.8.8.8,10.157.69.106,DNS,158,Standard query response 0x8d74 HTTPS chrome.cloudflare-dns.com HTTPS,Normal,Normal,42.2%,100.0%
916,15.272202,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=87ba7c7ae16999a0, PKN: 1, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, PING, PING, PING, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING",Normal,Normal,67.1%,100.0%
917,15.272252,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=87ba7c7ae16999a0, PKN: 2, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO",Normal,Normal,67.1%,100.0%
918,15.27252,10.157.69.106,172.64.41.3,TCP,66,56502  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,51.1%,100.0%
919,15.290187,172.64.41.3,10.157.69.106,TCP,66,"443  >  56502 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192",Normal,Normal,51.1%,100.0%
920,15.290401,10.157.69.106,172.64.41.3,TCP,54,56502  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0,Normal,Normal,51.0%,100.0%
921,15.291355,10.157.69.106,172.64.41.3,TLSv1.2,1789,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,77.8%,100.0%
922,15.299718,172.64.41.3,10.157.69.106,TCP,56,"443  >  56502 [RST, ACK] Seq=1 Ack=1736 Win=57344 Len=0",Normal,Normal,51.0%,100.0%
923,15.300745,10.157.69.106,172.64.41.3,TCP,66,60408  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,51.1%,100.0%
924,15.308391,172.64.41.3,10.157.69.106,TCP,66,"443  >  60408 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192",Normal,Normal,51.1%,100.0%
925,15.308604,10.157.69.106,172.64.41.3,TCP,54,60408  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0,Normal,Normal,51.0%,100.0%
926,15.309558,10.157.69.106,172.64.41.3,TLSv1.2,1789,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,77.8%,100.0%
927,15.319248,172.64.41.3,10.157.69.106,TCP,56,"443  >  60408 [RST, ACK] Seq=1 Ack=1736 Win=57344 Len=0",Normal,Normal,51.0%,100.0%
928,15.350381,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,Normal,51.1%,100.0%
929,15.350381,10.157.68.123,224.0.0.251,MDNS,1411,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Air de Juanito._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local TXT, cache flush PTR _asquic._udp.local PTR F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local SRV, cache flush 0 0 64289 MacBook-Air-de-Juanito.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Air de Juanito._companion-link._tcp.local TXT SRV, cache flush 0 0 56012 MacBook-Air-de-Juanito.local AAAA, cache flush fe80::69:28e0:f96c:6ce0 A, cache flush 10.157.68.123 NSEC, cache flush MacBook Air de Juanito._airplay._tcp.local NSEC, cache flush 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local NSEC, cache flush F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local NSEC, cache flush MacBook Air de Juanito._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Juanito.local",Normal,Normal,69.1%,100.0%
930,15.350381,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,1431,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Air de Juanito._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local TXT, cache flush PTR _asquic._udp.local PTR F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local SRV, cache flush 0 0 64289 MacBook-Air-de-Juanito.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Air de Juanito._companion-link._tcp.local TXT SRV, cache flush 0 0 56012 MacBook-Air-de-Juanito.local AAAA, cache flush fe80::69:28e0:f96c:6ce0 A, cache flush 10.157.68.123 NSEC, cache flush MacBook Air de Juanito._airplay._tcp.local NSEC, cache flush 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local NSEC, cache flush F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local NSEC, cache flush MacBook Air de Juanito._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Juanito.local",Normal,Sospechoso,52.6%,100.0%
931,15.463674,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.203? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.4%,100.0%
932,15.463674,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.47? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.4%,100.0%
933,15.463674,0.0.0.0,255.255.255.255,DHCP,354,DHCP Request  - Transaction ID 0x4157e944,Normal,Normal,42.3%,100.0%
934,15.463674,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.70.32? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.4%,100.0%
935,15.463674,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.252 for any sources,Normal,Normal,50.3%,100.0%
936,15.463674,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,48.9%,100.0%
937,15.566166,10.157.64.73,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,Normal,51.2%,100.0%
938,15.566166,HuiZhouGaosh_7a:fe:71,Broadcast,ARP,56,Who has 10.157.70.160? Tell 10.157.65.239,Posible Ataque,Posible Ataque,54.3%,100.0%
939,15.566166,b6:25:46:52:3f:96,Broadcast,ARP,56,Gratuitous ARP for 10.157.70.42 (Request),Posible Ataque,Posible Ataque,54.3%,100.0%
940,15.566166,10.157.71.174,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,51.2%,100.0%
941,15.566166,fe80::77d9:8ec9:8ada:f849,ff02::fb,MDNS,91,"Standard query 0x0000 A error.local, ""QM"" question",Sospechoso,Sospechoso,52.0%,100.0%
942,15.566166,10.157.71.174,224.0.0.252,LLMNR,65,Standard query 0x2692 A error,Normal,Normal,50.9%,100.0%
943,15.579407,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=87ba7c7ae16999a0, PKN: 4, PING, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING",Normal,Normal,67.1%,100.0%
944,15.669253,10.157.65.211,224.0.0.252,LLMNR,69,Standard query 0xd972 ANY CHIA74417,Normal,Normal,50.9%,100.0%
945,15.669253,fe80::6a4:95b3:539c:2a84,ff02::1:3,LLMNR,89,Standard query 0xd972 ANY CHIA74417,Sospechoso,Sospechoso,51.3%,100.0%
946,15.669253,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.3%,100.0%
947,15.673507,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.237? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.3%,100.0%
948,15.673507,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.61? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.3%,100.0%
949,15.673507,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,Normal,51.3%,100.0%
950,15.673507,fe80::6074:55ff:fe12:b795,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,Sospechoso,51.8%,100.0%
951,15.673507,10.157.69.241,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,Normal,51.3%,100.0%
952,15.673507,10.157.68.123,10.157.71.255,NBNS,110,Registration NB MAC-C2D5F3<00>,Normal,Normal,47.3%,100.0%
953,15.674322,10.157.71.174,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,Normal,51.3%,100.0%
954,15.674322,fe80::77d9:8ec9:8ada:f849,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,Sospechoso,51.8%,100.0%
955,15.770098,HuiZhouGaosh_db:25:b6,Broadcast,ARP,56,Who has 10.157.64.116? Tell 10.157.70.96,Posible Ataque,Posible Ataque,54.2%,100.0%
956,15.770098,b6:25:46:52:3f:96,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.70.42,Posible Ataque,Posible Ataque,54.2%,100.0%
957,15.770098,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.2%,100.0%
958,15.804715,10.157.69.106,10.157.65.239,TCP,164,"52502  >  8009 [PSH, ACK] Seq=331 Ack=346 Win=1023 Len=110",Normal,Normal,52.2%,100.0%
959,15.841576,10.157.65.239,10.157.69.106,TCP,56,8009  >  52502 [ACK] Seq=346 Ack=441 Win=1161 Len=0,Normal,Normal,51.1%,100.0%
960,15.86141,10.157.70.35,224.0.0.251,MDNS,84,"Standard query 0x0822 PTR 1.64.157.10.in-addr.arpa, ""QM"" question",Normal,Normal,51.4%,100.0%
961,15.86141,10.157.70.35,224.0.0.22,IGMPv3,62,Membership Report / Leave group 239.255.255.250 / Join group 224.0.0.251 for any sources,Normal,Normal,50.4%,100.0%
962,15.86141,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.2%,100.0%
963,15.869355,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a50f9f1be2eab7b2, PKN: 9, CC, PADDING",Normal,Normal,67.0%,100.0%
964,15.886032,10.157.65.239,10.157.69.106,TCP,169,"8009  >  52502 [PSH, ACK] Seq=346 Ack=441 Win=1161 Len=115",Normal,Normal,52.3%,100.0%
965,15.936686,10.157.69.106,10.157.65.239,TCP,54,52502  >  8009 [ACK] Seq=441 Ack=461 Win=1022 Len=0,Normal,Normal,51.1%,100.0%
966,15.964126,10.157.71.174,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,Normal,51.9%,100.0%
967,15.964126,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,Normal,51.4%,100.0%
968,15.964126,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.0%,100.0%
969,15.964126,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Leave group 224.0.0.252,Normal,Normal,50.4%,100.0%
970,15.964789,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.0%,100.0%
971,15.964789,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.252 for any sources,Normal,Normal,50.4%,100.0%
972,15.964789,fe80::6a4:95b3:539c:2a84,ff02::1:3,LLMNR,89,Standard query 0xd652 ANY CHIA74417,Sospechoso,Sospechoso,51.4%,100.0%
973,15.965157,10.157.65.211,224.0.0.252,LLMNR,69,Standard query 0xd652 ANY CHIA74417,Normal,Normal,51.1%,100.0%
974,15.997382,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=fa6372dc0cafb9ea, PKN: 8, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, PING, PING, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, PING",Normal,Normal,67.0%,100.0%
975,16.077851,10.157.71.174,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,51.5%,100.0%
976,16.077851,10.157.71.174,224.0.0.252,LLMNR,65,Standard query 0x2692 A error,Normal,Normal,51.1%,100.0%
977,16.077851,fe80::77d9:8ec9:8ada:f849,ff02::1:3,LLMNR,85,Standard query 0x2692 A error,Sospechoso,Sospechoso,51.5%,99.0%
978,16.077851,fe80::14c5:35ff:fe24:af21,ff02::16,ICMPv6,110,Multicast Listener Report Message v2,Sospechoso,Sospechoso,48.6%,100.0%
979,16.07949,UniversalGlo_cd:92:40,Broadcast,ARP,42,Who has 10.157.66.75? Tell 10.157.69.106,Posible Ataque,Posible Ataque,54.0%,100.0%
980,16.169172,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.100? Tell 10.157.64.1,Posible Ataque,Posible Ataque,54.0%,100.0%
981,16.169172,10.157.65.239,224.0.0.251,MDNS,453,"Standard query response 0x0000 TXT, cache flush PTR D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local SRV, cache flush 0 0 51040 es-D43D52499B68.local NSEC, cache flush D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local",Normal,Normal,53.5%,100.0%
982,16.169399,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=b5f7372286f96b4f, PKN: 8, CRYPTO, CRYPTO, PING, PING, PADDING, PING, PING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING",Normal,Normal,67.0%,100.0%
983,16.187274,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=87ba7c7ae16999a0, PKN: 6, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING",Normal,Normal,67.0%,100.0%
984,16.271254,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.141? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.9%,100.0%
985,16.271254,fe80::3c5c:f8d7:5381:e64,ff02::1:ff6d:3920,ICMPv6,86,Neighbor Solicitation for fe80::fad0:27ff:fe6d:3920 from 34:2e:b7:48:f1:bb,Sospechoso,Sospechoso,49.1%,100.0%
986,16.271254,10.157.71.174,10.157.71.255,STEAMDISCOVER,83,Client Discovery Seq=1,Normal,Normal,50.2%,100.0%
987,16.271254,HuiZhouGaosh_7a:fe:71,Broadcast,ARP,56,Who has 10.157.70.160? Tell 10.157.65.239,Posible Ataque,Posible Ataque,53.9%,100.0%
988,16.487677,b6:25:46:52:3f:96,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.70.42,Posible Ataque,Posible Ataque,53.8%,100.0%
989,16.487677,10.157.71.174,10.157.71.255,NBNS,92,Name query NB ERROR<00>,Normal,Normal,47.4%,100.0%
990,16.487677,10.157.67.128,224.0.0.251,MDNS,488,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Normal,Normal,54.0%,100.0%
991,16.487677,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,Normal,51.7%,100.0%
992,16.487677,fe80::b425:46ff:fe52:3f96,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.1%,100.0%
993,16.487677,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.252 for any sources,Normal,Normal,50.6%,100.0%
994,16.488408,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.1%,100.0%
995,16.488408,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.70.32? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.8%,100.0%
996,16.488408,10.157.68.123,10.157.71.255,NBNS,110,Registration NB MAC-C2D5F3<00>,Normal,Normal,47.5%,100.0%
997,16.692413,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.47? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.6%,100.0%
998,16.692413,10.157.66.40,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,Normal,51.8%,100.0%
999,16.692413,fe80::7889:a8ff:febe:b68c,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,Sospechoso,52.1%,100.0%
1000,16.692413,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.61? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.6%,100.0%
1001,16.692413,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.6%,100.0%
1002,16.794519,10.157.66.40,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,Normal,52.3%,100.0%
1003,16.794519,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.220? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.6%,100.0%
1004,16.794519,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.6%,100.0%
1005,16.888941,10.157.69.106,8.8.8.8,DNS,85,Standard query 0x802f HTTPS chrome.cloudflare-dns.com,Normal,Normal,42.1%,100.0%
1006,16.889177,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xd2eb A chrome.cloudflare-dns.com,Normal,Normal,42.1%,100.0%
1007,16.898535,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.251,Normal,Normal,50.8%,100.0%
1008,16.898535,fe80::3c5c:f8d7:5381:e64,ff02::1:ff6d:3920,ICMPv6,86,Neighbor Solicitation for fe80::fad0:27ff:fe6d:3920 from 34:2e:b7:48:f1:bb,Sospechoso,Sospechoso,49.3%,100.0%
1009,16.899186,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.5%,100.0%
1010,16.921421,8.8.8.8,10.157.69.106,DNS,158,Standard query response 0x802f HTTPS chrome.cloudflare-dns.com HTTPS,Normal,Normal,42.8%,100.0%
1011,16.921421,8.8.8.8,10.157.69.106,DNS,117,Standard query response 0xd2eb A chrome.cloudflare-dns.com A 172.64.41.3 A 162.159.61.3,Normal,Normal,42.4%,100.0%
1012,16.923091,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=0f16d607ae0e7781, PKN: 1, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO",Normal,Normal,66.9%,100.0%
1013,16.923141,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=0f16d607ae0e7781, PKN: 2, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, PING, PADDING, PING, PADDING, CRYPTO",Normal,Normal,66.9%,100.0%
1014,16.923437,10.157.69.106,172.64.41.3,TCP,66,65169  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,51.2%,100.0%
1015,16.941915,172.64.41.3,10.157.69.106,TCP,66,"443  >  65169 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192",Normal,Normal,51.2%,100.0%
1016,16.942092,10.157.69.106,172.64.41.3,TCP,54,65169  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0,Normal,Normal,51.1%,100.0%
1017,16.942999,10.157.69.106,172.64.41.3,TLSv1.2,1885,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,79.2%,100.0%
1018,16.948049,172.64.41.3,10.157.69.106,TCP,56,"443  >  65169 [RST, ACK] Seq=1 Ack=1832 Win=57344 Len=0",Normal,Normal,51.2%,100.0%
1019,16.949333,10.157.69.106,172.64.41.3,TCP,66,60351  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,51.2%,100.0%
1020,16.968878,172.64.41.3,10.157.69.106,TCP,66,"443  >  60351 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192",Normal,Normal,51.2%,100.0%
1021,16.969086,10.157.69.106,172.64.41.3,TCP,54,60351  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0,Normal,Normal,51.1%,100.0%
1022,16.96975,10.157.69.106,172.64.41.3,TLSv1.2,1789,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,77.7%,100.0%
1023,16.988567,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,Normal,52.1%,100.0%
1024,16.988567,fe80::fcfc:8ff:fe76:b7e,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.2%,100.0%
1025,16.988567,50:2e:91:92:3a:b6,Broadcast,ARP,56,Who has 10.157.68.147? Tell 10.157.70.242,Posible Ataque,Posible Ataque,53.5%,100.0%
1026,16.988567,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.2%,100.0%
1027,16.988567,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.2%,100.0%
1028,16.988567,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Leave group 224.0.0.251,Normal,Normal,50.8%,100.0%
1029,16.988567,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Leave group 224.0.0.252,Normal,Normal,50.8%,100.0%
1030,16.989194,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.17? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.5%,100.0%
1031,16.989194,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.2%,100.0%
1032,16.989194,fe80::6a4:95b3:539c:2a84,ff02::1:3,LLMNR,89,Standard query 0x2b42 ANY CHIA74417,Sospechoso,Sospechoso,51.8%,100.0%
1033,16.990164,10.157.65.211,224.0.0.252,LLMNR,69,Standard query 0x2b42 ANY CHIA74417,Normal,Normal,51.5%,100.0%
1034,16.993096,172.64.41.3,10.157.69.106,TCP,56,"443  >  60351 [RST, ACK] Seq=1 Ack=1736 Win=57344 Len=0",Normal,Normal,51.2%,100.0%
1035,17.090402,fe:fc:08:76:0b:7e,Broadcast,ARP,56,Gratuitous ARP for 10.157.68.70 (Reply),Posible Ataque,Posible Ataque,53.4%,100.0%
1036,17.090402,HuiZhouGaosh_7a:fe:71,Broadcast,ARP,56,Who has 10.157.70.160? Tell 10.157.65.239,Posible Ataque,Posible Ataque,53.4%,100.0%
1037,17.090402,c2:29:8f:5c:88:f4,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.68.98,Posible Ataque,Posible Ataque,53.4%,100.0%
1038,17.118908,UniversalGlo_cd:92:40,Broadcast,ARP,42,Who has 10.157.66.75? Tell 10.157.69.106,Posible Ataque,Posible Ataque,53.4%,100.0%
1039,17.135939,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=ed6d453fd8be9259, PKN: 9, CC, PADDING",Normal,Normal,66.9%,100.0%
1040,17.193218,fe80::fcfc:8ff:fe76:b7e,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.3%,100.0%
1041,17.193218,fe:fc:08:76:0b:7e,Broadcast,ARP,56,Gratuitous ARP for 10.157.68.70 (Reply),Posible Ataque,Posible Ataque,53.3%,100.0%
1042,17.193218,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.100? Tell 10.157.64.1,Posible Ataque,Posible Ataque,53.3%,100.0%
