"No.","Time","Source","Destination","Protocol","Length","Info"
"682","12.194586","10.157.68.123","224.0.0.251","MDNS","1411","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Air de Juanito._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local TXT, cache flush PTR _asquic._udp.local PTR F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local SRV, cache flush 0 0 64289 MacBook-Air-de-Juanito.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Air de Juanito._companion-link._tcp.local TXT SRV, cache flush 0 0 56012 MacBook-Air-de-Juanito.local AAAA, cache flush fe80::69:28e0:f96c:6ce0 A, cache flush 10.157.68.123 NSEC, cache flush MacBook Air de Juanito._airplay._tcp.local NSEC, cache flush 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local NSEC, cache flush F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local NSEC, cache flush MacBook Air de Juanito._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Juanito.local"
"683","12.194586","10.157.69.64","224.0.0.251","MDNS","78","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"684","12.194586","fe80::14fa:e359:4b33:18e4","ff02::fb","MDNS","98","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"685","12.194586","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.66.141? Tell 10.157.64.1"
"686","12.194586","fe80::19f8:a45b:4132:6df","ff02::1:3","LLMNR","106","Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa"
"687","12.195261","10.157.70.242","224.0.0.251","MDNS","86","Standard query 0x0000 PTR 187.64.157.10.in-addr.arpa, ""QM"" question"
"688","12.198131","fe80::19f8:a45b:4132:6df","ff02::fb","MDNS","106","Standard query 0x0000 PTR 187.64.157.10.in-addr.arpa, ""QM"" question"
"689","12.198131","10.157.70.242","224.0.0.252","LLMNR","86","Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa"
"690","12.198131","fe80::19f8:a45b:4132:6df","ff02::1:3","LLMNR","106","Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa"
"691","12.198131","10.157.70.242","224.0.0.252","LLMNR","86","Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa"
"692","12.262276","10.157.69.106","162.159.61.3","QUIC","1292","Initial, DCID=a729c9d06edae669, PKN: 9, CC, PADDING"
"693","12.289565","fe80::69:28e0:f96c:6ce0","ff02::fb","MDNS","437","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 929b07e0._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR MacBook Air de Juanito._companion-link._tcp.local"
"694","12.289565","06:4b:df:b2:3f:68","Broadcast","ARP","56","ARP Announcement for 10.157.68.123"
"695","12.292457","10.157.71.174","10.157.71.255","STEAMDISCOVER","209","Client Status from SACRO[Malformed Packet]"
"696","12.292457","10.157.71.174","10.157.71.255","STEAMDISCOVER","83","Client Discovery Seq=1"
"697","12.292457","10.157.64.96","10.157.71.255","STEAMDISCOVER","219","Client Status from DESKTOP-GAD6SCF[Malformed Packet]"
"698","12.293353","10.157.70.35","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"699","12.293353","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.69.47? Tell 10.157.64.1"
"700","12.293353","fe80::69:28e0:f96c:6ce0","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"701","12.391781","b6:25:46:52:3f:96","Broadcast","ARP","56","Who has 10.40.1.1? Tell 10.40.2.140"
"702","12.391781","LiteonTechno_e9:4b:8f","Broadcast","ARP","56","Who has 10.157.71.174? Tell 10.157.66.236"
"703","12.391781","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.70.32? Tell 10.157.64.1"
"704","12.391781","10.157.68.123","224.0.0.251","MDNS","146","Standard query response 0x0000 TXT"
"705","12.391781","fe80::69:28e0:f96c:6ce0","ff02::fb","MDNS","166","Standard query response 0x0000 TXT"
"706","12.397663","10.157.69.106","8.8.8.8","DNS","85","Standard query 0xb14c HTTPS chrome.cloudflare-dns.com"
"707","12.397882","10.157.69.106","8.8.8.8","DNS","85","Standard query 0xa61e A chrome.cloudflare-dns.com"
"708","12.419850","8.8.8.8","10.157.69.106","DNS","117","Standard query response 0xa61e A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3"
"709","12.441339","10.157.69.106","162.159.61.3","TCP","66","50487  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"710","12.461799","8.8.8.8","10.157.69.106","DNS","158","Standard query response 0xb14c HTTPS chrome.cloudflare-dns.com HTTPS"
"711","12.461799","162.159.61.3","10.157.69.106","TCP","66","443  >  50487 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"712","12.462104","10.157.69.106","162.159.61.3","TCP","54","50487  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"713","12.462844","10.157.69.106","162.159.61.3","TLSv1.2","1853","Client Hello (SNI=chrome.cloudflare-dns.com)"
"714","12.477231","162.159.61.3","10.157.69.106","TCP","56","443  >  50487 [RST, ACK] Seq=1 Ack=1800 Win=57344 Len=0"
"715","12.478506","10.157.69.106","162.159.61.3","TCP","66","55818  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"716","12.483063","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.66.237? Tell 10.157.64.1"
"717","12.483063","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.71.61? Tell 10.157.64.1"
"718","12.484661","fe80::81a0:43c9:3a1c:323b","ff02::1:3","LLMNR","85","Standard query 0x412d A error"
"719","12.484661","10.157.64.96","10.157.71.255","NBNS","92","Name query NB ERROR<00>"
"720","12.484661","10.157.64.96","224.0.0.251","MDNS","71","Standard query 0x0000 A error.local, ""QM"" question"
"721","12.484661","10.157.64.96","224.0.0.252","LLMNR","65","Standard query 0x412d A error"
"722","12.484661","fe80::81a0:43c9:3a1c:323b","ff02::fb","MDNS","91","Standard query 0x0000 A error.local, ""QM"" question"
"723","12.485469","10.157.64.96","224.0.0.251","MDNS","71","Standard query 0x0000 A error.local, ""QM"" question"
"724","12.485469","10.157.65.211","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources"
"725","12.485469","fe80::6a4:95b3:539c:2a84","ff02::16","ICMPv6","130","Multicast Listener Report Message v2"
"726","12.501707","162.159.61.3","10.157.69.106","TCP","66","443  >  55818 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"727","12.501887","10.157.69.106","162.159.61.3","TCP","54","55818  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"728","12.502562","10.157.69.106","162.159.61.3","TLSv1.2","1885","Client Hello (SNI=chrome.cloudflare-dns.com)"
"729","12.515374","162.159.61.3","10.157.69.106","TCP","56","443  >  55818 [RST, ACK] Seq=1 Ack=1832 Win=57344 Len=0"
"730","12.597986","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.67.181? Tell 10.157.64.1"
"731","12.597986","06:4b:df:b2:3f:68","Broadcast","ARP","56","Who has 10.157.64.1? Tell 10.157.68.123"
"732","12.597986","10.157.66.40","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"733","12.598731","fe80::7889:a8ff:febe:b68c","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"734","12.697545","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.68.181? Tell 10.157.64.1"
"735","12.772154","10.157.69.106","162.159.61.3","QUIC","1292","Initial, DCID=a50f9f1be2eab7b2, PKN: 6, PING, CRYPTO, PING, PING, PADDING, PING, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING"
"736","12.789687","10.157.68.123","10.157.71.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"737","12.789687","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.66.142? Tell 10.157.64.1"
"738","12.789687","10.157.66.40","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"739","12.789687","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.64.197? Tell 10.157.64.1"
"740","12.789687","10.157.70.35","224.0.0.251","MDNS","84","Standard query 0x0822 PTR 1.64.157.10.in-addr.arpa, ""QM"" question"
"741","12.789687","10.157.70.35","224.0.0.22","IGMPv3","62","Membership Report / Leave group 239.255.255.250 / Join group 224.0.0.251 for any sources"
"742","12.892747","fe80::20ed:581e:5c83:b8b7","ff02::1:ff32:6df","ICMPv6","86","Neighbor Solicitation for fe80::19f8:a45b:4132:6df from e8:fb:1c:49:30:05"
"743","12.892747","10.157.70.35","224.0.0.22","IGMPv3","62","Membership Report / Leave group 239.255.255.250 / Join group 224.0.0.251 for any sources"
"744","12.892747","fe80::81a0:43c9:3a1c:323b","ff02::1:3","LLMNR","85","Standard query 0x412d A error"
"745","12.892747","10.157.64.96","224.0.0.251","MDNS","71","Standard query 0x0000 A error.local, ""QM"" question"
"746","12.893473","10.157.64.96","224.0.0.251","MDNS","71","Standard query 0x0000 A error.local, ""QM"" question"
"747","12.895576","fe80::81a0:43c9:3a1c:323b","ff02::fb","MDNS","91","Standard query 0x0000 A error.local, ""QM"" question"
"748","12.895576","10.157.64.96","224.0.0.252","LLMNR","65","Standard query 0x412d A error"
"749","12.895576","fe80::81a0:43c9:3a1c:323b","ff02::fb","MDNS","91","Standard query 0x0000 A error.local, ""QM"" question"
"750","12.896131","10.157.70.242","224.0.0.251","MDNS","86","Standard query 0x00df ANY _companion-link._tcp.local, ""QM"" question"
"751","12.896131","10.157.70.242","224.0.0.251","MDNS","86","Standard query 0x00e0 PTR _companion-link._tcp.local, ""QM"" question"
"752","12.896131","10.157.70.242","224.0.0.251","MDNS","86","Standard query 0x00e1 SRV _companion-link._tcp.local, ""QM"" question"
"753","12.896131","10.157.70.242","224.0.0.251","MDNS","109","Standard query 0x00e2 ANY MacBook Air de Juanito._companion-link._tcp.local, ""QM"" question"
"754","13.005910","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.69.220? Tell 10.157.64.1"
"755","13.005910","AzureWaveTec_ed:6d:26","Broadcast","ARP","56","Who has 10.157.71.174? Tell 10.157.71.164"
"756","13.005910","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.67.228? Tell 10.157.64.1"
"757","13.005910","06:4b:df:b2:3f:68","Broadcast","ARP","56","Who has 10.157.70.242? Tell 10.157.68.123"
"758","13.099490","10.157.69.106","8.8.8.8","DNS","85","Standard query 0xe136 HTTPS chrome.cloudflare-dns.com"
"759","13.099694","10.157.69.106","8.8.8.8","DNS","85","Standard query 0xc677 A chrome.cloudflare-dns.com"
"760","13.111216","10.157.68.123","224.0.0.251","MDNS","124","Standard query response 0x0000 NSEC, cache flush MacBook Air de Juanito._companion-link._tcp.local"
"761","13.111216","fe80::69:28e0:f96c:6ce0","ff02::fb","MDNS","144","Standard query response 0x0000 NSEC, cache flush MacBook Air de Juanito._companion-link._tcp.local"
"762","13.111216","fe80::77d9:8ec9:8ada:f849","ff02::fb","MDNS","116","Standard query 0x0000 PTR _spotify-social-listening._tcp.local, ""QU"" question"
"763","13.111216","10.157.71.174","224.0.0.251","MDNS","96","Standard query 0x0000 PTR _spotify-social-listening._tcp.local, ""QU"" question"
"764","13.112010","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.68.100? Tell 10.157.64.1"
"765","13.112010","b6:25:46:52:3f:96","Broadcast","ARP","56","Who has 10.40.1.1? Tell 10.40.2.140"
"766","13.112010","fe80::3c5c:f8d7:5381:e64","ff02::1:ff6d:3920","ICMPv6","86","Neighbor Solicitation for fe80::fad0:27ff:fe6d:3920 from 34:2e:b7:48:f1:bb"
"767","13.127804","8.8.8.8","10.157.69.106","DNS","117","Standard query response 0xc677 A chrome.cloudflare-dns.com A 172.64.41.3 A 162.159.61.3"
"768","13.127804","8.8.8.8","10.157.69.106","DNS","158","Standard query response 0xe136 HTTPS chrome.cloudflare-dns.com HTTPS"
"769","13.129780","10.157.69.106","172.64.41.3","QUIC","1292","Initial, DCID=ed6d453fd8be9259, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING"
"770","13.129830","10.157.69.106","172.64.41.3","QUIC","1292","Initial, DCID=ed6d453fd8be9259, PKN: 2, PING, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING"
"771","13.130113","10.157.69.106","172.64.41.3","TCP","66","58629  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"772","13.138356","172.64.41.3","10.157.69.106","TCP","66","443  >  58629 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"773","13.138578","10.157.69.106","172.64.41.3","TCP","54","58629  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0"
"774","13.139347","10.157.69.106","172.64.41.3","TLSv1.2","1885","Client Hello (SNI=chrome.cloudflare-dns.com)"
"775","13.157554","10.157.69.106","172.64.41.3","TCP","1454","[TCP Retransmission] 58629  >  443 [PSH, ACK] Seq=432 Ack=1 Win=263168 Len=1400"
"776","13.157607","172.64.41.3","10.157.69.106","TCP","56","443  >  58629 [RST, ACK] Seq=1 Ack=1832 Win=57344 Len=0"
"777","13.158945","10.157.69.106","172.64.41.3","TCP","66","50689  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"778","13.177697","172.64.41.3","10.157.69.106","TCP","66","443  >  50689 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"779","13.177905","10.157.69.106","172.64.41.3","TCP","54","50689  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0"
"780","13.178535","10.157.69.106","172.64.41.3","TLSv1.2","1821","Client Hello (SNI=chrome.cloudflare-dns.com)"
"781","13.180944","172.64.41.3","10.157.69.106","TCP","56","443  >  50689 [RST, ACK] Seq=1 Ack=1768 Win=57344 Len=0"
"782","13.199108","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.66.141? Tell 10.157.64.1"
"783","13.199108","50:2e:91:92:3a:b6","Broadcast","ARP","56","Who has 10.157.68.147? Tell 10.157.70.242"
"784","13.199108","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.71.17? Tell 10.157.64.1"
"785","13.199108","10.157.64.96","10.157.71.255","NBNS","92","Name query NB ERROR<00>"
"786","13.199683","10.157.68.123","10.157.71.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"787","13.415143","10.157.68.221","10.157.71.255","UDP","63","59122  >  32412 Len=21"
"788","13.415143","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.69.47? Tell 10.157.64.1"
"789","13.415143","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.70.32? Tell 10.157.64.1"
"790","13.442575","10.157.69.106","172.64.41.3","QUIC","1292","Initial, DCID=ed6d453fd8be9259, PKN: 4, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PING, PING"
"791","13.517425","10.157.68.221","10.157.71.255","UDP","63","59124  >  32414 Len=21"
"792","13.517425","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.71.61? Tell 10.157.64.1"
"793","13.517425","10.157.65.239","224.0.0.251","MDNS","444","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR OneScreen-6786._airplay._tcp.local PTR _raop._tcp.local SRV, cache flush 0 0 51010 es-D43D52499B68.local A, cache flush 10.157.65.239 NSEC, cache flush es-D43D52499B68.local NSEC, cache flush OneScreen-6786._airplay._tcp.local"
"794","13.518220","fe80::84a2:80ff:fe20:a803","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"795","13.518220","10.157.64.73","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"796","13.619667","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.67.181? Tell 10.157.64.1"
"797","13.619667","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.66.237? Tell 10.157.64.1"
"798","13.722253","10.157.71.174","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"799","13.722253","fe80::77d9:8ec9:8ada:f849","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"800","13.722253","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.68.181? Tell 10.157.64.1"
"801","13.749267","10.157.69.106","172.64.41.3","QUIC","1292","Initial, DCID=03e00790f3c9f55b, PKN: 9, CC, PADDING"
"802","13.799162","10.157.69.106","64.31.17.14","TCP","55","[TCP Keep-Alive] 57402  >  443 [ACK] Seq=1 Ack=1 Win=1021 Len=1"
"803","13.814823","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.66.142? Tell 10.157.64.1"
"804","13.814823","10.157.65.239","255.255.255.255","UDP","103","48689  >  48689 Len=61"
"805","13.814823","10.157.70.35","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.251"
"806","13.814823","Sophos_fc:00:09","Broadcast","ARP","56","Who has 10.157.64.197? Tell 10.157.64.1"
"807","13.815391","10.157.68.123","224.0.0.251","MDNS","240","Standard query response 0x0000 PTR, cache flush MacBook-Air-de-Juanito.local PTR, cache flush MacBook-Air-de-Juanito.local NSEC, cache flush 0.E.C.6.C.6.9.F.0.E.8.2.9.6.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 123.68.157.10.in-addr.arpa"
"808","13.815391","fe80::69:28e0:f96c:6ce0","ff02::fb","MDNS","260","Standard query response 0x0000 PTR, cache flush MacBook-Air-de-Juanito.local PTR, cache flush MacBook-Air-de-Juanito.local NSEC, cache flush 0.E.C.6.C.6.9.F.0.E.8.2.9.6.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 123.68.157.10.in-addr.arpa"
"809","13.844290","10.157.69.106","8.8.8.8","DNS","85","Standard query 0xce15 HTTPS chrome.cloudflare-dns.com"
"810","13.844509","10.157.69.106","8.8.8.8","DNS","85","Standard query 0xf2ff A chrome.cloudflare-dns.com"
"811","13.867735","8.8.8.8","10.157.69.106","DNS","158","Standard query response 0xce15 HTTPS chrome.cloudflare-dns.com HTTPS"
"812","13.867735","8.8.8.8","10.157.69.106","DNS","117","Standard query response 0xf2ff A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3"
"813","13.869219","10.157.69.106","162.159.61.3","QUIC","1292","Initial, DCID=fa6372dc0cafb9ea, PKN: 1, PADDING, PING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, PING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO"
"814","13.869279","10.157.69.106","162.159.61.3","QUIC","1292","Initial, DCID=fa6372dc0cafb9ea, PKN: 2, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING, PING, PADDING, PING, PING"
"815","13.869584","10.157.69.106","162.159.61.3","TCP","66","49750  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"816","13.891958","162.159.61.3","10.157.69.106","TCP","66","443  >  49750 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"817","13.891958","64.31.17.14","10.157.69.106","TCP","66","[TCP Keep-Alive ACK] 443  >  57402 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"818","13.892177","10.157.69.106","162.159.61.3","TCP","54","49750  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"819","13.893169","10.157.69.106","162.159.61.3","TLSv1.2","1789","Client Hello (SNI=chrome.cloudflare-dns.com)"
"820","13.899219","162.159.61.3","10.157.69.106","TCP","56","443  >  49750 [RST, ACK] Seq=1 Ack=1736 Win=57344 Len=0"
"821","13.900619","10.157.69.106","162.159.61.3","TCP","66","63103  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"822","13.915917","10.157.71.174","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"823","13.915917","10.157.70.35","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.251"
"824","13.927073","162.159.61.3","10.157.69.106","TCP","66","443  >  63103 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"825","13.927254","10.157.69.106","162.159.61.3","TCP","54","63103  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"826","13.927950","10.157.69.106","162.159.61.3","TLSv1.2","1885","Client Hello (SNI=chrome.cloudflare-dns.com)"
"827","13.977023","10.157.69.106","162.159.61.3","QUIC","1292","Initial, DCID=a50f9f1be2eab7b2, PKN: 8, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, PING, PING, PING, PING, CRYPTO, PADDING, PING, CRYPTO"
"828","13.985068","10.157.69.106","162.159.61.3","TCP","1514","[TCP Retransmission] 63103  >  443 [PSH, ACK] Seq=372 Ack=1 Win=262656 Len=1460"
"829","13.999425","162.159.61.3","10.157.69.106","TCP","56","443  >  63103 [RST, ACK] Seq=1 Ack=1832 Win=57344 Len=0"
"830","14.019321","50:2e:91:92:3a:b6","Broadcast","ARP","56","Who has 10.157.68.147? Tell 10.157.70.242"
"831","14.019321","HuiZhouGaosh_db:25:b6","Broadcast","ARP","56","Who has 10.157.64.116? Tell 10.157.70.96"
"832","14.019321","fe80::6a4:95b3:539c:2a84","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"833","14.019321","fe80::6a4:95b3:539c:2a84","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"834","14.019321","10.157.65.211","224.0.0.22","IGMPv3","56","Membership Report / Leave group 224.0.0.251"
"835","14.019321","10.157.65.211","224.0.0.22","IGMPv3","56","Membership Report / Leave group 224.0.0.252"
"836","14.019961","10.157.65.211","224.0.0.252","LLMNR","69","Standard query 0x0477 ANY CHIA74417"
"837","14.019961","fe80::6a4:95b3:539c:2a84","ff02::1:3","LLMNR","89","Standard query 0x0477 ANY CHIA74417"
"838","14.019961","fe80::6a4:95b3:539c:2a84","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"839","14.020639","10.157.65.211","224.0.0.22","IGMPv3","56","Membership Report / Join group 224.0.0.252 for any sources"
"840","14.020639","10.157.65.211","224.0.0.22","IGMPv3","56","Membership Report / Join group 224.0.0.251 for any sources"
"841","14.020639","10.157.64.96","10.157.71.255","NBNS","92","Name query NB ERROR<00>"
"842","14.022494","10.157.68.123","10.157.71.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"843","14.027640","10.157.69.106","8.8.8.8","DNS","85","Standard query 0x94b9 HTTPS chrome.cloudflare-dns.com"
"844","14.027829","10.157.69.106","8.8.8.8","DNS","85","Standard query 0x2f6b A chrome.cloudflare-dns.com"
"845","14.043788","10.157.69.106","172.64.41.3","QUIC","1292","Initial, DCID=ed6d453fd8be9259, PKN: 6, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PADDING, PING"
"846","14.052037","8.8.8.8","10.157.69.106","DNS","117","Standard query response 0x2f6b A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3"
"847","14.052037","8.8.8.8","10.157.69.106","DNS","158","Standard query response 0x94b9 HTTPS chrome.cloudflare-dns.com HTTPS"
